name,rank,score,max_beta_to_spy_126day,min_beta_to_spy_126day,max_cumulative_common_returns,min_cumulative_common_returns,max_cumulative_specific_returns,min_cumulative_specific_returns,max_exposure_basic_materials,min_exposure_basic_materials,max_exposure_communication_services,min_exposure_communication_services,max_exposure_consumer_cyclical,min_exposure_consumer_cyclical,max_exposure_consumer_defensive,min_exposure_consumer_defensive,max_exposure_energy,min_exposure_energy,max_exposure_financial_services,min_exposure_financial_services,max_exposure_health_care,min_exposure_health_care,max_exposure_industrials,min_exposure_industrials,max_exposure_momentum,min_exposure_momentum,max_exposure_real_estate,min_exposure_real_estate,max_exposure_short_term_reversal,min_exposure_short_term_reversal,max_exposure_size,min_exposure_size,max_exposure_technology,min_exposure_technology,max_exposure_utilities,min_exposure_utilities,max_exposure_value,min_exposure_value,max_exposure_volatility,min_exposure_volatility,max_leverage,min_leverage,max_max_drawdown,min_max_drawdown,max_max_position_concentration,min_max_position_concentration,max_net_dollar_exposure,min_net_dollar_exposure,max_sharpe_126day,min_sharpe_126day,max_total_returns,min_total_returns,max_traded_in_qtradable_stocks_us,min_traded_in_qtradable_stocks_us,max_turnover,min_turnover,max_volatility_126day,min_volatility_126day
Pearl Elephant,83,0.20070335426316127,0.16890013036477586,-0.21668094598276047,0.033609940819912636,-0.014072432471965879,0.14333432746675867,-0.00016590724305232118,0.09658012976464507,-0.056621276671274666,0.06395259943257026,-0.03493812114845585,0.14087965024019672,-0.1429619504473979,0.06999575302805283,-0.060620507039767825,0.1261203059723326,-0.1509143386097837,0.16548628881254754,-0.33081298629355904,0.16598464480850214,-0.17855739462105905,0.15903318820544507,-0.1365845250386872,0.4360937917120096,-0.2852894697215109,0.097225861703134,-0.2503131201728052,0.38012893320707003,-0.8253155651159744,0.6775803979306612,-0.4045840902194907,0.10874795394925774,-0.11457719620331758,0.1032211839819904,-0.06788058775788755,0.4843897725012508,-0.4879336582352292,0.6420219167658222,-0.5334618044122483,1.061731013080051,0.0,0.0,-0.038169611213862836,0.04889535457810351,0.0,0.05399339508295889,-0.05776205766612215,3.658645266259344,-0.5710705382804153,0.1726277118652184,0.0,1.0000000000000004,0.9511165187770012,0.8992595010867085,0.0,0.07178267815825035,0.041934367119820674
Blue-Green Panda,84,0.20066783120617326,0.06503540821273512,-0.06656687927291506,0.056927247979619226,-0.0055374725700828575,0.026705060737939768,-0.02515668180351327,0.03130338872108432,-0.03437274874204052,0.0,0.0,0.0311799263819522,-0.02680102680362409,0.00676042224015535,-0.02599527905197945,0.09600283682970616,-0.1822333626255297,0.016483781785735147,-0.04003979350293525,0.09662396254230447,-0.055975904537608284,0.030103070053702326,-0.04407603083440628,0.3641569301869805,-0.31920530459708385,0.06339317123670833,-0.03642339613579985,0.4402880544556525,-0.2720051558401116,0.3808024649549786,-0.3794993228807677,0.028123825468216426,-0.02329872642455149,0.003258025751737143,-0.020241736080114644,0.2419649376625021,-0.2658934986303076,0.3924537212892813,-0.3777718218520321,1.058188611039673,0.0,0.0,-0.028144863738642542,0.009534032583227112,0.0,0.01450675041348041,-0.013877147278108863,1.9435826958572744,-1.6813914590926498,0.05101040580898508,0.0,1.000000000000001,0.9698491384311771,1.8964435331689045,0.0,0.03196500975844902,0.02226267217516686
Plum Elephant,85,0.19609510227205196,0.1213587260120141,-0.12130498416205487,0.0663654143443484,-0.01023214024639052,0.09624324432440434,-0.0054150542899533685,0.09178967290902408,-0.041571456807874455,0.02727665998114151,-0.022738974771995928,0.2001944229995156,-0.0084342028069967,0.06608240892438408,-0.028774241376286445,-0.07100601713977159,-0.219614999601502,0.0,0.0,0.03951607946512383,-0.17941793736607706,0.09744497120139417,-0.1261383218528914,0.0928528981662668,-0.4635860282204191,0.050201612183825836,-0.012378187143647105,0.5641965132857752,-0.32178274587480304,-0.2623679652489864,-0.4367571819062063,0.058367340292090765,-0.08164825905367434,0.03160295026825212,-0.046450398233641686,0.4340697830688711,-0.15377804928244432,0.3119636835601965,-0.3274119573931796,1.0695670631892809,0.0,0.0,-0.09391503736399508,0.02181188673470817,0.0,0.0360410957558103,-0.03243185446038775,3.260582356403995,-2.5119792265531116,0.12505267837458067,-0.00310015732811908,1.000000000000001,0.9558082491365022,0.9207126478438958,0.0,0.07265260580582232,0.053470217251796
Magenta Snake,86,0.1933288508478365,0.1291330919694392,-0.19474574558344546,0.014523864446679637,-0.07073881370352962,0.2157558919216198,-0.017404505818861882,0.09124080411150592,-0.1572940053797059,0.03788081352633356,-0.102479963103111,0.13825977825923724,-0.0951379201008602,0.06837996407482819,-0.016932058055445218,0.1828666875445572,-0.14625763502738176,0.1117292540147167,-0.05872696028164195,-0.03610333663827052,-0.2162422810977265,0.0779770134989487,-0.1426782766862985,0.3769428560421593,-0.39759305257317057,0.04063484185523335,0.0,0.5983210823983836,-0.4857865929597469,0.20710952103761576,-0.4699865990715754,0.1423885793758623,-0.19273780230206816,0.008340940385958064,-0.01631874072602863,0.4787152059864615,-0.3890757145580251,0.3758134100142009,-0.4420942861166616,1.0391600235565923,0.9124718608679288,-0.00603925486054905,-0.09693983601929973,0.05112283492708553,0.04312433144948785,0.022969279825411127,-0.06611309432625577,1.7581154389127975,-0.8538752453553776,0.16972478016460113,-0.022880964212419246,1.0000000000000009,0.980156888713136,0.9444916443168878,0.04117704148348933,0.11702333433792313,0.08843829900402371
Pearl Sting Ray,87,0.1911170117844017,0.06871684470370203,-0.19778181759609906,0.07893596707591377,-0.008927119616159551,0.3219963539970643,-0.002587569929523803,0.07519727263398651,-0.12783755720125525,0.043462584569769404,-0.032713932574615245,0.18971625258390096,-0.13606237081406775,0.10438571305417886,-0.05280385852867662,0.21173450772279165,-0.19928761455273344,0.1560608204234128,-0.049024035651829764,0.1974688911005872,-0.20639325221222052,0.07589695772355026,-0.14145034206077806,0.4816458348885401,-0.24640997511913001,0.07682459102564942,-0.03781635287795092,0.6004668988889627,-0.01802274138407461,0.23934194030113956,-0.2767991369156133,0.14498099623355135,-0.1817015823198588,0.017831289738114185,-0.03194238765778308,0.4893474804115899,-0.37450611349412,0.4529049235810237,-0.4331153557568144,1.1280505755113774,0.0,0.0,-0.0564289331662661,0.025840626226095068,0.0,0.03022425037846788,-0.022881940682231438,4.081579731704838,-0.5117159078181786,0.3930350032587247,-0.0016548895077388435,1.0000000000000009,0.9713543480606482,1.0083020027132579,0.0,0.09494130818362666,0.05897276436685207
Off-White Whale,88,0.18824411476111186,0.1074682771837781,-0.09519501928239656,0.0143652564130341,-0.014620452483935618,0.09070824264136124,-0.034176755393144465,0.13487409508609313,-0.06802463640153264,0.10562477197290908,-0.03171845064913804,0.12599426405826994,-0.1483636281883743,0.07648989632666664,-0.06637968022370153,0.17800856373900265,-0.10266254018593043,0.160339096147864,-0.19105138877209385,0.13068174301678928,-0.10619717350144264,0.18172418933231,-0.15746522724078538,0.4687901869452704,-0.2572460058604801,0.13008027154742838,-0.17911194114813822,0.6107054706608176,-0.6353099143191031,0.3912825657538483,-0.3566329279736422,0.14682209915623848,-0.08836352298968378,0.05921245117017297,-0.062039573589269766,0.3545846110270796,-0.407728059160727,0.4326582929965785,-0.2667638459128351,1.0626208595450963,0.7197110549730168,-0.0018731586290103048,-0.046142256527199034,0.050755593702215065,0.03972949576774111,0.09773715032307564,-0.07898155825943645,2.4447481827899664,-1.4937044317064567,0.08869789172559095,-0.033621289603618765,1.0000000000000004,0.9551508184508704,0.8035677765485226,0.0,0.06194719184336407,0.04063723710525431
Ruby Eagle,89,0.18667185874568085,0.1497898737406508,-0.09121909676920284,0.01801792572384131,-0.03198079831834333,0.2275959781680457,-0.03981621655647216,0.07263382587067567,-0.10203385859407443,0.0640568846317351,-0.052981606161009116,0.1706627847951988,-0.1598455266325841,0.12352039505078975,-0.14251880005424256,0.1904516744998284,-0.17482544227847352,0.17950906040455625,-0.2039364127729832,0.2263557668312094,-0.15781582476953865,0.1262109534241584,-0.15789951667809904,0.4932328011062071,-0.44625122944016576,0.034823913107593064,-0.03407764222325483,0.7533861266725956,-0.3884068875405133,0.4825666388823607,-0.4064563075815665,0.2891803379967245,-0.257512427016086,0.031476404885511386,-0.03308480056902295,0.3310120667032913,-0.4145384163711324,0.39967761667366747,-0.2529991796224342,1.052746021652652,0.0,0.0,-0.04410736201970125,0.04228596767576024,0.0,0.030886656895264205,-0.018355051688587386,5.238114279958106,0.06116402767363185,0.24964633810184636,-0.04410736201970122,1.0000000000000004,0.965743481827486,1.5995570184271513,0.0,0.0618791907692758,0.0440987648719032
White Llama,90,0.18486055480806826,0.0975056929157737,-0.08767712950923355,0.02308149785627966,-0.013678028143889851,0.08325000448864127,-0.07821866742679673,0.028939184587489883,-0.07386861536663605,0.005766771935856677,-0.020630399083209863,0.04840268190861748,-0.051026808849600855,0.0178404742113614,-0.03681564216191489,0.07294394453317386,-0.02522020620314138,0.06914726998512337,-0.01889338441271554,0.05121614404450225,-0.12927095709324934,0.03977973411380552,-0.048466591711743966,0.4523514276310091,0.3028892522416151,0.01269536249389125,-0.040753070263643464,0.3355281787558233,-0.5572552905786252,0.39895059878436256,0.05720138601437871,0.04887841778963395,-0.05652744867722461,0.0,-0.020330294242791026,0.2148662250442442,-0.23796385104829035,-0.15253928884341122,-0.4261601681912061,1.0293309056677409,0.9693575949346972,-0.00385976726618793,-0.08555090908660055,0.025902066231162136,0.020045898933595232,0.02162613368954365,-0.004740465891560252,3.069725139482649,-1.8309372227643783,0.09404419705525192,-0.08306158684893161,1.0000000000000009,0.986685381435934,1.0039012853524882,0.019322705798981262,0.07459648973259585,0.05604101637534503
Cream Crab,91,0.1847927135186988,0.1673785436420402,-0.03909691445378754,0.1017022363602651,-0.00070476100461625,0.04705442330221432,-0.015071051000937863,0.01409055436535489,-0.0377645315891696,0.010623767273266116,-0.025983850327971868,0.0870557350989981,-0.014707773859265402,0.03069559021840901,-0.007721887248749637,-0.046187821165170985,-0.17457006400266742,0.19248488758933846,0.17289698563761646,0.003865712691853205,-0.18889069020111984,0.07339477137853967,-0.07053862454556778,0.1978112450021827,-0.3222483921259422,-0.011328847019948787,-0.07703183343225671,0.43344967191470507,-0.4066405659280709,0.390608912779034,0.33513579053289416,0.05045969044404965,-0.06658719460893196,0.0,-0.009991145513306966,0.2193401312668201,-0.26265689531925634,-0.3005486333911478,-0.4327640589511593,1.025382683021172,0.0,0.0,-0.061002085289316325,0.017049712755412325,0.0,0.10392012071701556,0.0,4.45358339878422,-2.0516192962027557,0.12217608337710595,-0.00772974371708357,1.0000000000000009,0.984517067384521,1.001444969048779,0.0,0.05534021754511926,0.03970869872339956
Turquoise Aardvark,92,0.1819943007631602,0.10164184920663097,-0.16257882482796354,0.026374373579390653,-0.00393472541828177,0.0931745869181071,-0.009431002751160378,0.09077508833047246,-0.050534101682812714,0.043592771613473434,-0.03022753520241813,0.082562165168009,-0.1144541455791266,0.06960687624634103,-0.0486169367278842,0.08979201520068761,-0.05793112427196891,0.1880107393818184,-0.19728870788654254,0.14227313585173565,-0.076932623806267,0.1488753621593598,-0.11307037241683734,0.3596045571398882,-0.2105919217698929,0.0942478779398619,-0.15719321429185085,0.4137316940938216,-0.6441084640733226,0.4603742752045194,-0.3100361305730749,0.10041719887629408,-0.1087364296505835,0.06735535947373318,-0.05352865367656722,0.4241689000935737,-0.3365479626495129,0.5595338996976944,-0.36325366630371897,1.050709235272087,0.0,0.0,-0.0332817235858384,0.024947407811196868,0.0,0.028632496818986063,-0.02038763697880539,3.3480000996573835,-0.7925484634034832,0.1024789466391216,-0.004376361256275274,1.0000000000000004,0.975121612083704,0.9555906764783624,0.0,0.049296114426329085,0.037674222425059314
Cream Beetle,93,0.18133519824162286,0.22015098280739348,-0.14962362433881105,0.026765484795001186,-0.020049017352460008,0.15824599733176206,-0.008907620296688457,0.1388338085459362,-0.16399294777923545,0.036666130475185216,-0.03803571675043185,0.18715072220926054,-0.18541188970147104,0.05068484329920447,-0.0428876724258454,0.2053162888676207,-0.19686573899957255,0.10729870884488313,-0.10229894340759554,0.2297117281468879,-0.1914174689594283,0.10859226247839764,-0.16302993021416154,0.3530479201114115,-0.4725844091956474,0.03297951686410707,-0.027043146571932356,0.6380173547151439,-0.12297055561116632,0.3588665119646232,-0.3554293734897856,0.18790745314991011,-0.18786927476466891,0.02010240238250774,-0.02401458372308149,0.4826171185398948,-0.40255855636226695,0.4921045870787413,-0.3688888749334149,1.0675881276724937,0.0,0.0,-0.06101828079400672,0.01726353174774872,0.0,0.035228144168311784,-0.01924182778044152,2.126715486627544,-1.1094973790802505,0.1474482999856539,-0.009422184133670908,1.0000000000000004,0.9697772888979364,1.5164728698374108,0.0,0.08796880879635875,0.0544052714775046
Golden Dragonfly,94,0.18101951572341568,0.10001559509549747,-0.16251312433660028,0.019029456650981214,-0.011273141976518408,0.09871047760755468,-0.0007830728951011556,0.09077790506358516,-0.05033217127012656,0.04353046919584661,-0.030439885682570562,0.08262462443377186,-0.11444114938090152,0.050564559149841024,-0.048647584704524335,0.12013130225359743,-0.05776545345638194,0.1882665288853456,-0.19732108718972224,0.14218011598956276,-0.07690192115079995,0.14887433734475256,-0.11318927015155693,0.3597551872225071,-0.21525554358276167,0.0943759889507405,-0.15953241671068902,0.4135696883141448,-0.6439318297586993,0.4614845881076574,-0.3100834362052459,0.10204872679916224,-0.1088177669893465,0.06735391027034096,-0.053421094407324426,0.5041796484164639,-0.312938298564004,0.5592155244470369,-0.4505355199637902,1.0507698698853176,0.0,0.0,-0.033664854258785994,0.024999244847593804,0.0,0.028511860707652343,-0.020322242035754768,3.3600427192400084,-0.7865700642187077,0.1001465760785627,-0.0006632790346970951,1.0000000000000009,0.9751300543175576,0.9556168832962629,0.0,0.04929658549482345,0.03837337163835465
Red Rabbit,95,0.18001921280491584,0.029478265360973113,-0.2401622764990905,0.01579701249294696,-0.016813535506571498,0.15776564454706565,-0.03508547706799059,0.03224196162377127,-0.01803589432307921,0.009130761706852428,-0.02342246911924021,0.03373585902707093,-0.01973268242328215,0.01497133619467915,0.0,0.16662428459797934,-0.04330479251782442,0.040145126671372704,-0.009803957868428687,-0.15552154857169934,-0.20889118392841816,0.05168179314966363,-0.02883941630558143,0.17612084375920806,-0.39306843464541424,0.04886232177762311,-0.011009750264927242,0.3632029239486204,-0.4142121303716864,0.3704192062806155,-0.21049488005202568,0.040403234785586085,-0.04368500725703591,0.019983732970409084,-0.016289939071647816,0.5218433081704678,-0.2167412563152724,-0.21340901474817725,-0.4556714005567026,1.0563840400942384,0.9459877138791074,-0.004434509482736218,-0.05485080838909937,0.025827549331364576,0.014943751322975091,0.012951787989785342,-0.016658209501671548,2.569857444468873,-1.123850358210576,0.15159194778399554,-0.03735488709393997,1.0000000000000009,0.98482261186068,0.9503451649029389,0.013301025553046185,0.08456724267927236,0.066823822536604
Blue-Green Koala,96,0.16905704400179047,0.16644627476700855,-0.0428269146927419,0.022422381195168928,-0.02633054260459156,0.09340927179827417,-0.04519809826391463,0.1823379359479904,-0.12326316825439596,0.050375779919896765,-0.061181608034931875,0.1630900217119669,-0.1397593267966834,0.09451687721750926,-0.10683914597986988,0.19638446678983051,-0.1835618409957303,0.1599401169850868,-0.12417789766063601,0.19909927500140492,-0.19623274350640665,0.15284400532274725,-0.1622728668358981,0.3603585026130008,-0.3798978712880208,0.0964578805968106,-0.17779467487600656,0.90465015983611,-0.3908978396085157,0.3653449889288881,-0.3644668378234697,0.15391584295897376,-0.14962587407918315,0.12052068357088608,-0.09521102058187322,0.42194319470909336,-0.3697640258212115,0.4065697344130834,-0.4423417707255115,1.060632579048948,0.0,0.0,-0.05305857682865752,0.047694438442748524,0.0,0.03506370345157205,-0.032549974695024166,2.5996426672068633,-0.8535258401465846,0.1015127829658542,-0.050690263865862166,1.0000000000000004,0.9447980744646836,0.9550684895512124,0.0,0.0698359402948021,0.05184339675883485
Harlequin Sheep,97,0.16587570651013706,0.2182020690257334,-0.05208243555255823,0.060354821193217674,-0.009934195359516118,0.18420936572797086,-0.007630376351002387,0.000868635662524243,-0.02664329020291186,0.029187619856184958,-0.00921082874807401,0.1047034897995376,0.013307637951376109,-0.023095377292293787,-0.04164307320971671,-0.016817838013077156,-0.035022200014794516,0.0442848237934312,-0.023634218292831997,-0.04866750324139301,-0.07386009020119914,0.09329090031566573,0.002167448788237731,0.3466395965882994,-0.087465586772461,-0.011401059690413615,-0.01991067477271109,0.35849420560283723,-0.3426255666845453,0.3490040325833187,0.197961789617188,0.15742968175386654,0.06643006763508873,0.0,0.0,-0.04180403558175375,-0.2612671402378564,0.14388080477464002,-0.04643346331829015,1.01887628030545,0.96058146204622,-0.001274214590430347,-0.02477974362956908,0.04769388296326724,0.04311117959856694,0.005077741144647246,-0.009174454869650052,4.4453238717774335,0.16820993712258134,0.24582866772676226,-0.010595146740490445,1.0000000000000004,0.9546307968733352,0.99991135567699,0.0,0.043756150454121234,0.03675053963979393
Golden Hen,98,0.15688780983777534,0.2936722983746468,-0.20365301692442156,0.022316303348266286,-0.018521137336345084,0.24818362936132246,-0.02233019716712137,0.10492279676177756,-0.15365421586579367,0.05733908437151927,-0.07609669225985116,0.018477110327143723,-0.1614919614572064,0.08498050556160311,-0.01888818937424851,0.15803047956740082,-0.14553556650576838,0.13149616797840225,-0.04934687015484611,0.19603035703016256,-0.1800291234624062,0.14867930742403934,-0.08720347711154686,0.4169208760208978,-0.4279054631807272,0.10418406122486654,-0.016186985878577875,0.4274563433779799,-0.4990389343708084,0.4416045272330234,-0.3682309608753944,0.0862634257642762,-0.16454135460545075,0.032257264527438774,-0.010482355809656346,0.5315568245730968,-0.16482627361707514,0.4031941969067249,-0.46301639661603,1.1049937677907098,0.9224728829138922,0.0,-0.09018189193604588,0.04619644861310965,0.029819527222689907,0.10441392521981496,-0.08306255928878876,3.4764004714979144,-0.8373665253058811,0.2552187940632093,-0.034601518332500025,1.000000000000001,0.9437039961390994,1.4314775948626843,0.0,0.09746635487333888,0.07654615566247425
Orange Cheetah,99,0.15625775311374102,0.2364924362337852,0.0,0.06588301228373261,-0.016080310820367868,0.06268844891678517,-0.08316207278421173,0.054598226451152386,-0.16372374255618796,0.03593550724416629,-0.04582369129278591,0.170470572881789,-0.07812443973054031,0.04459270456906972,-0.17708443329960705,0.0772490372884877,-0.19749559510092254,0.040883519745506164,-0.09290959837893673,0.2310993889437735,-0.09106258483909203,0.028911176642429638,-0.167909527582082,0.514230454874516,-0.38744142130731213,0.020654730391365908,-0.11921074331204767,0.5980309305050058,-0.5746883339080624,0.3871901983934032,-0.2998779405372584,0.1907764547559497,-0.054529129204593976,0.0,-0.18071643497170028,-0.0928557594606792,-0.4144795359739567,0.5255845469625915,-0.28395211689850075,1.0678311545029366,0.0,0.0,-0.09853803536869964,0.052747146192791534,0.0,0.03847990501097656,-0.02687267949566017,2.823525531632425,-2.705627569350606,0.12745158197007303,-0.08252233286940391,1.0000000000000004,0.9457701063877334,1.1137312736744822,0.0,0.0908590734228577,0.06551923877567084
Azure Snail,100,0.15290139970420882,0.10162716961247148,-0.04540957349179367,0.05214426650107296,-0.01078966911103152,0.01154694803943257,-0.04823982561840745,0.0600746291896902,-0.04116055951330684,0.009284235899424294,-0.012222114247725272,0.08731387634062536,-0.033073537112890544,0.04741359705850942,-0.010945862247175387,0.06374017808616586,-0.12472271222039072,0.09527536268978903,-0.08717312688831133,0.017201760454025827,-0.15577368117509374,0.09548022580761788,-0.08799697567358768,0.3999517459131575,-0.3918617562890582,0.04825712582395146,-0.0816722754973079,0.5322394213262112,0.07780037884983043,0.3878012031206428,-0.06102635771926655,0.09169271468351864,-0.08005135265003588,0.03441865778253725,-0.057608705557355276,0.3816986274979525,-0.3474564930633791,0.06573360104917789,-0.4251469050430292,1.0595118282716998,0.8955238070170219,-0.0005318025974894169,-0.03617546348730458,0.0031455397617548685,0.001297385094522082,0.08214828918800668,-0.06469042926630852,2.305880492280104,-1.6477213906139698,0.01926243518268556,-0.03228340902654403,1.000000000000001,0.98981730361269,1.2825649465810909,0.0,0.03620650740968679,0.02826460821887782
Ocean Blue Swan,101,0.15270984326654516,0.20280009370844204,-0.04644313785873179,0.0526787713549608,-0.014489883121418856,0.024710034583139032,-0.032139456953301886,0.08953361059302797,-0.060447421760945225,0.02506858563878709,-0.027990286387113237,0.11435623225684928,-0.08317389704726061,0.055566406525550616,-0.0818050109979967,0.1861458316686242,-0.18357961924062224,0.12926314887482224,-0.1729309561214011,0.11495624443297273,-0.1826420349679352,0.1202266591530096,-0.07224960533965323,0.3263385417385877,-0.32702679070700746,0.03484642195930332,-0.06773042725593427,0.5265367291251508,-0.4519848312983614,0.2324742289212171,-0.2661532098748309,0.1853645974016356,-0.1838535163975856,0.07895145213278287,-0.07898459133579211,0.3253544026576903,-0.3146223330467651,0.373391618258901,-0.3722051004772601,1.0172223953973625,0.7792016110805087,-0.0057099376850008815,-0.041612874637675386,0.010627207381490278,0.004654492030516996,0.010804581523000586,-0.011018344293322328,1.6060511371170094,-1.4772874564485343,0.050281827972973314,-0.014416296121100512,1.000000000000001,0.9892508055750532,1.708239492204181,0.0,0.05792057262943469,0.04217913221425343
Violet Pig,102,0.15180872931204142,0.1253439365722493,-0.06037610011539556,0.03650541818711228,-0.02386700451156909,0.05568740582911569,-0.007464405631228187,0.06034896872728585,-0.059418085213952025,0.024668849335014925,-0.0205802622244248,0.06982620820608884,-0.0551980787969513,0.04013974498287064,-0.04278120276595397,0.0850168394286325,-0.1161242088159619,0.0841664184730233,-0.059769190029917235,0.04753704231589191,-0.07165227939276259,0.043048539176618765,-0.06151783961986802,0.3850219839800692,-0.36631844129657226,0.026999584989546997,-0.032841861347748774,0.6794184213411651,-0.12561663786360586,0.4200753571215301,-0.18954632929540227,0.07268405805610975,-0.0518725017387179,0.027392687978229645,-0.03847872555966314,0.3000488117552798,-0.3691303563623466,0.3059911046689181,-0.4406561637738624,1.0551886083415525,0.0,0.0,-0.04406366460145093,0.044096015927977815,0.0,0.06865164060283044,-0.062020750557085634,2.17504227611788,-0.9172884821922522,0.08096801397117881,-0.01667505249024281,1.0000000000000009,0.9648183682702,1.9840034926793115,0.0,0.05380344570595079,0.0336047057632483
Bright Green Antelope,103,0.14783639171207888,0.08006932228988282,-0.21120033610547587,0.059013807240821066,-0.0038421183269730093,0.08134270437694191,-0.014789224053090575,0.14025818532769874,-0.09719220363303273,0.07165375381835623,-0.02509497327204681,0.1828529500138252,-0.18737072731284649,0.08021754880927227,-0.07181869213787331,0.19037742041364328,-0.19135962305499704,0.06863620296840188,-0.11558838834994388,0.18959817847035632,-0.17382281809567848,0.1303349022508207,-0.14013839350289006,0.4322884262744372,-0.5283646847215027,0.08028254302138903,-0.050206226229214376,0.4432358220898466,-0.3984272669007765,0.2310711317017536,-0.42030805766287604,0.18955110234385544,-0.19215846717387272,0.01762649461494824,-0.032038772677815484,0.420275007049058,-0.3895767336106241,0.3155437895717591,-0.2609323269713558,1.0104534923719313,0.0,0.0,-0.05160211921746466,0.029819744240120964,0.0,0.03817113149350016,-0.020325578430266455,2.125502890769671,-0.7936293406806121,0.13848387326980038,-0.01014686216567251,1.0000000000000009,0.9713104419135816,0.7546510034668228,0.0,0.07472378042626827,0.05413987398362451
Blue-Violet Lizard,104,0.14233966367429127,0.11192315567821476,-0.1288036634025024,0.013398940581062169,-0.033994486828955665,0.30392293724717495,-0.011930583621826862,0.18818620698587285,-0.1937765754249428,0.05418025868080932,-0.07704459947337175,0.18001640005294714,-0.14531818462553087,0.07295091728595693,-0.09220403745925923,0.183859856334374,-0.190869036533776,0.09817463533080292,-0.11936406552593608,0.1907508093677921,-0.19121617343170225,0.18232692380435336,-0.19074073368855848,0.3929725918730581,-0.4472341891741205,0.05354905404028338,-0.03407129796767618,0.4016101194640464,-0.6602324814838619,0.090891623716029,-0.2022504712254781,0.17181663783851953,-0.15889499660631345,0.032982168783605534,-0.05185133890638143,0.5801079480789325,-0.4939469126496759,0.15835119069610126,-0.19643711324019145,1.0729502307248535,0.0,0.0,-0.06205020137282088,0.04609212272308251,0.0,0.06555859080645621,-0.037598732891484,3.5916815820725785,-0.5142767202946779,0.2788149988674753,-0.0104930448107452,1.0000000000000009,0.9432487044344744,1.3978103327767843,0.0,0.08479126812444845,0.06677882779766371
Crimson Kangaroo,105,0.13992114457094385,0.23643953233066706,-0.04804046595329255,0.040568309405866636,-0.0261535914812816,0.27049181597052385,-0.10145596446123327,0.20348810158500166,-0.21575301606480154,0.06548445188222507,-0.06041284470300475,0.1914499315897672,-0.18232730514563825,0.06426590347821205,-0.057140622272200035,0.21512693339307534,-0.2165206110538241,0.07827813685477766,-0.11215178868657444,0.24156939763956345,-0.21813352182539505,0.17657257409160065,-0.1287030311657668,0.5349970513821857,-0.6731936297347347,0.034597091221088595,-0.03350647753959035,0.6203018787570234,-0.31209044170536604,0.40738377851923613,-0.40537434953121343,0.19822657756409195,-0.14481005129688646,0.038705470272669816,-0.033368879771482826,0.5042568524439668,-0.4854763449292572,0.4943648101880731,-0.4948062805243792,1.081222122863755,0.0,0.0,-0.0960157743852941,0.08096735458321473,0.0,0.09253063252063803,-0.08239649184901998,2.718611272029311,-0.33225291934441065,0.3031619769064604,-0.0925134896208908,1.0000000000000004,0.934952329481506,0.9668179924671462,0.0,0.14811863403984596,0.10430666164881357
Olive Cheetah,106,0.1376738276638632,0.10698273375834168,-0.17394914128747785,0.029019701199936687,-0.007943539030224489,0.08316062126806334,-0.02452415440270106,0.10551817507592236,-0.05989096601800758,0.04440972292202377,-0.030130968140459943,0.0802077158375666,-0.1202761672529456,0.055966468213567634,-0.04760001580940765,0.09606488418534444,-0.06647079624665607,0.18406461604694305,-0.17660204581294786,0.14238804467431604,-0.08895997754986425,0.15188249871124346,-0.11321231940537678,0.3652226378154035,-0.24103874009846746,0.09835155417192597,-0.15923013758754787,0.41179483566102093,-0.5025681955694762,0.3784133288996957,-0.31818879785186177,0.10246525465552772,-0.12431168603220208,0.06756220546658295,-0.05309205171205314,0.3852765023398902,-0.3408779811771883,0.3759165635903586,-0.3690111268222164,1.0824099628144677,0.9711965303474784,0.0,-0.03274842998101955,0.024938313963018204,0.01513797861459764,0.028395283040513825,-0.021612238172765662,3.459819615171363,-0.6334906275633146,0.09143652448288496,-0.024528313146156555,1.0000000000000004,0.975779248730331,0.9875210179472304,0.0,0.04989117177868303,0.036418082633588256
Brown Rat,107,0.1336181141758946,0.10223603814526727,-0.17162904591859335,0.031633646137180234,-0.00434393992578741,0.08879176770463547,-0.01354570732121052,0.09078179051655264,-0.05338988403360731,0.04375998115885266,-0.02946798335300436,0.08020689571930413,-0.11865130902694122,0.05059176576766846,-0.04798756770007763,0.08976376423256117,-0.06520096314294244,0.1822446421556146,-0.17634967113885333,0.14231299097197914,-0.08832332745704545,0.14883543841097974,-0.11298845034705247,0.3689966939246902,-0.22990006504680915,0.09392103846159028,-0.16126900007342196,0.40489159223206816,-0.4958805997018996,0.3805660149027063,-0.3036872156118364,0.09319993399140056,-0.1111997824530052,0.06778292106593649,-0.04778682102121306,0.3261917174324733,-0.32322526862429385,0.3744400811243098,-0.2016746276486304,1.0512556778627304,0.0,0.0,-0.03344641686749762,0.022520280226504256,0.0,0.02893462708059287,-0.020117089802844428,3.4659689235893465,-0.35307619498777393,0.10492634859466854,-0.008630819698599912,1.0000000000000009,0.9799675876102959,0.9558711128130049,0.0,0.04994212646121813,0.036764859391529535
